eng_Latn,pan_Guru
"One of the accused is the victim's cousin.
","ਫ਼ਰਾਰ ਮੁਲਜ਼ਮਾਂ 'ਚੋਂ ਇਕ ਗਿ੍ਰਫ਼ਤਾਰ ਮੁਲਜ਼ਮ ਦਾ ਸਕਾ ਭਰਾ ਹੈ।
"
"Apart from Varun and Natasha, his brother Rohit Dhawan, his wife and cousin Anjini Dhawan were also spotted.
","ਇਸ ਦੇ ਨਾਲ ਹੀ ਵਰੁਣ ਦਾ ਭਰਾ ਰੋਹਿਤ ਧਵਨ ਆਪਣੀ ਪਤਨੀ ਜਾਨ੍ਹਵੀ ਧਵਨ ਅਤੇ ਬੇਟੀ ਦੇ ਨਾਲ ਦੇਖਿਆ ਗਿਆ ਸੀ।
"
"I remember playing it during my school days with friends, family and cousins.
","ਮੈਂਨੂੰ ਸਕੂਲ ਦੇ ਦਿਨਾਂ ਚ ਦੋਸਤਾਂ, ਪਰਿਵਾਰ ਨਾਲ 'ਅੰਤਾਂਕਸ਼ਰੀ' ਖੇਡਣਾ ਯਾਦ ਹੈ।
"
"He was a great-grandson of Queen Victoria and a cousin of the Queen.
","ਉਹ ਬਾਦਸ਼ਾਹ ਦਾ ਦਾਦੇ-ਪੌਤਰਾ ਤੇ ਮਲਿਕਾ ਵਿਕਟੋਰੀਆ ਦਾ ਪੜਪੋਤਾ ਸੀ ।
"
"Afterward, we moved into the home of my father's cousin.
","ਇਸ ਮਗਰੋਂ ਉਹ ਨੇੜੇ ਰਹਿੰਦੀ ਸਾਡੀ ਮਾਸੀ ਦੇ ਘਰ ਚਲਾ ਗਿਆ।
"
"She said, “She is my cousin.
","” ਉਹ ਕਹਿਣ ਲੱਗਾ, “ਮੇਰੇ ਘਰਵਾਲੀ ਏ।
"
"Three cousins killed in road accident
","ਸੜਕ ਹਾਦਸੇ 'ਚ ਦਾਦੇ-ਪੋਤੀ ਦੀ ਮੌਤ, ਤਿੰਨ ਗੰਭੀਰ ਜ਼ਖ਼ਮੀ
"
"""That was gifted by my mother and cousins.
",""" ਉਹ ਮੇਰੀ ਦਾਦੀ ਅਤੇ ਮਾਂ ਨੂੰ ਮੁਖਾਤਬ ਹੁੰਦਾ।
"
"The two were cousins.
","ਇਹ ਦੋਵੇਂ ਭਰਾ ਸੋਧੀ ਸੀ ।
"
"Bollywood actor Zayed Khan and Suzanne Khan are his cousins.
","ਸੁਜ਼ੈਨ ਦਾ ਭਰਾ ਤੇ ਬਾਲੀਵੁੱਡ ਅਭਿਨੇਤਾ ਜ਼ਾਇਦ ਖਾਨ
"
"His cousin and Congress President Rahul Gandhi is the MP from Amethi.
","ਇੱਥੋਂ ਉਨ੍ਹਾਂ ਦੇ ਭਰਾ ਤੇ ਕਾਂਗਰਸ ਪ੍ਰਧਾਨ ਰਾਹੁਲ ਗਾਂਧੀ ਵਾਇਨਾਡ ਲੋਕ ਸਭਾ ਸੀਟ ਤੋਂ ਉਮੀਦਵਾਰ ਹਨ।
"
"Aamir Khan's daughter Ira's movie date with cousin Imran
","ਆਮਿਰ ਖਾਨ ਦੀ ਬੇਟੀ ਈਰਾ ਖਾਨ ਹੋਈ ਰੋਮਾਂਟਿਕ, ਆਪਣੇ ਬੁਆਏਫਰੈਂਡ ਨਾਲ ਸ਼ੇਅਰ ਕੀਤੀ ਇਕ ਵੀਡੀਓ
"
"A cousin of my dad's.
","ਮੇਰੇ ਦਾਦੇ ਦੇ ਭਰਾ ਦਾ ਮੁੰਡਾ।
"
"Princess Ayako is the third daughter of the late Prince Takamado and Princess Takamado also known as Princess Hisako and was the cousin of Emperor Akihito.
","ਵਰਨਣ ਯੋਗ ਹੈ ਕਿ ਅਯਾਕੋ ਜਾਪਾਨ ਦੇ ਮਹਾਰਾਜਾ ਅਕੀਹਿਤੋ ਦੇ ਸਵਰਗੀ ਚਚੇਰੇ ਭਰਾ ਪ੍ਰਿੰਸ ਤਾਕਾਮਾਡੋ ਦੀ ਤੀਜੀ ਬੇਟੀ ਹੈ।
"
"A cousin of the victim's has registered a complaint of dowry death against the husband, father-in-law and mother-in-law of the victim.
","ਔਰਤ ਦੇ ਪੇਕੇ ਪਰਿਵਾਰ ਨੇ ਇਸ ਨੂੰ ਕਤਲ ਦੱਸਦਿਆਂ ਮਿ੍ਤਕਾ ਦੀ ਸੱਸ, ਸਹੁਰਾ, ਪਤੀ ਅਤੇ ਜੇਠ ਵਿਰੁੱਧ ਮਾਮਲਾ ਦਰਜ ਕਰਵਾਇਆ ਹੈ।
"
"Well, a happy turn of events began with how the cousin of Melissa's native mother recognized this story.
","ਖੈਰ, ਘਟਨਾਵਾਂ ਦਾ ਇਕ ਵਧੀਆ ਮੋੜ ਇਸ ਗੱਲ ਤੋਂ ਸ਼ੁਰੂ ਹੋਇਆ ਕਿ ਮੇਲਿਸਾ ਦੇ ਜੱਦੀ ਮਾਤਾ ਦੇ ਚਚੇਰੀ ਭਰਾ ਨੇ ਇਸ ਕਹਾਣੀ ਨੂੰ ਕਿਵੇਂ ਪਛਾਣਿਆ.
"
"The picture also features Riddhima's grandfather Raj Kapoor and her cousin sisters Kareena Kapoor and Karisma Kapoor.
","ਇਸ ਤਸਵੀਰ ਵਿਚ ਕਰੀਨਾ ਦੇ ਦਾਦਾ ਰਾਜ ਕਪੂਰ ਆਪਣੇ ਤਿੰਨ ਬੇਟੀਆਂ ਰਣਧੀਰ ਕਪੂਰ, ਰਿਸ਼ੀ ਕਪੂਰ ਅਤੇ ਰਾਜੀਵ ਕਪੂਰ ਨਾਲ ਨਜ਼ਰ ਆ ਰਹੇ ਹਨ।
"
"Are you his brother, best cousin or best friend?
","ਕੀ ਤੁਹਾਡਾ ਸਭ ਤੋਂ ਵਧੀਆ ਦੋਸਤ ਜਾਂ ਨਜ਼ਦੀਕੀ ਸੈਕਸ ਵਾਲਾ ਸਭ ਤੋਂ ਵੱਡਾ ਭਰਾ ਹੈ?
"
"Bahubali (English: One With Dating your cousin in law Arms), a much revered figure among Jains, was the son of Adinath, the first tirthankara of Jainism, and the younger brother of.
","ਬਾਹੂਬਲੀ (ਅੰਗਰੇਜ਼ੀ: ਤਾਕਤਵਰ ਬਾਹਵਾਂ ਵਾਲਾ) ਜੈਨਜ਼ ਵਿੱਚ ਇੱਕ ਬਹੁਤ ਸਤਿਕਾਰਤ ਵਿਅਕਤੀ, ਅਦੀਨਾਥ ਦਾ ਪੁੱਤਰ ਸੀ, ਜੈਨੀ ਧਰਮ ਦਾ ਪਹਿਲਾ ਤੀਰਥੰਕਾ ਅਤੇ ਭਾਰਤ ਚੱਕਰਵਰਤੀ ਦਾ ਛੋਟਾ ਭਰਾ।
"
"Varun Gandhi took on his cousin and Congress leader Rahul Gandhi after the latter tore down an Ordinance while then Prime Minister Manmohan Singh was abroad.
","ਜਦੋਂ ਸਾਬਕਾ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਮਨਮੋਹਨ ਸਿੰਘ ਵਿਦੇਸ਼ ਗਏ, ਤਾਂ ਰਾਹੁਲ ਗਾਂਧੀ ਨੇ ਉਨ੍ਹਾਂ ਦੁਆਰਾ ਲਿਆਂਦੇ ਆਰਡੀਨੈਂਸ ਨੂੰ ਪਾੜ ਦਿੱਤਾ।
"
"All of my friends, relatives, and cousins visited me.
","ਮੇਰੇ ਦੋਸਤ ਮਿੱਤਰ , ਰਿਸ਼ਤੇਦਾਰ ਤੇ ਗੁਆਂਢੀ ਸਾਰੇ ਮੈਨੂੰ ਮਿਲਣ ਆਉਣ ਲੱਗ ਗਏ ਪਏ।
"
"Priyanka and Parineeti are cousins who are extremely close to each other.
","ਪ੍ਰਿਅੰਕਾ ਤੇ ਪਰਿਣੀਤੀ ਇਕ ਦੂਜੇ ਦੇ ਕਾਫ਼ੀ ਕਰੀਬ ਹਨ।
"
"Aamir Khan's daughter Ira Khan enjoys her cousin's wedding with rumoured boyfriend Nupur Shikhare, make for a picture perfect couple
","ਆਮਿਰ ਖਾਨ ਦੀ ਬੇਟੀ ਈਰਾ ਖਾਨ ਹੋਈ ਰੋਮਾਂਟਿਕ, ਆਪਣੇ ਬੁਆਏਫਰੈਂਡ ਨਾਲ ਸ਼ੇਅਰ ਕੀਤੀ ਇਕ ਵੀਡੀਓ
"
"The name of the commander of his army was Abner the son of Ner, Saul’s cousin.
","ਉਸ ਦੇ ਸੇਨਾਪਤੀ ਦਾ ਨਾਉਂ ਅਬੀਨੇਰ ਸੀ ਜੋ ਕਿ ਨੇਰ ਦਾ ਪੁੱਤਰ ਸੀ।
"
"One Thomas Culpeper was executed for having a slight affaire de coeur with his little cousin, Catherine Howard, fifth Queen of Henry VIII.
","ਬਾਦਸ਼ਾਹ ਹੈਨਰੀ ਅੱਠਵੇਂ ਦੇ ਇੱਕ ਦਰਬਾਰੀ ਥੌਮਸ ਕਲਪਿਪਰ ਨੂੰ ਉਸਦੀ ਪੰਜਵੀਂ ਮਹਾਰਾਣੀ ਕੈਥਰੀਂ ਹਾਵਰਡ ਨਾਲ ਪਿਆਰ ਕਰਨ ਕਰਕੇ ਇਸੇ ਥਾਂ ਫਾਸੀ ਲਾਇਆ ਗਿਆ ਸੀ।
"
"“This is my cousin.
","“ਇਹ ਤਾਂ ਮੇਰੇ ਸਾਂਈ ਦੀ ਅਮਾਨਤ ਏ।
"
"Mansoor, son of filmmaker Nasir Hussain is Aamir's first cousin and the director of his debut film Qayamat Se Qayamat Tak.
","ਤਾਹਿਰ ਦੇ ਬੇਟੇ, ਆਮਿਰ ਖਾਨ ਨੇ ਕਯਾਮਤ ਸੇ ਕਯਾਮਤ ਤਕ ਵਿੱਚ ਆਪਣੀ ਫ਼ਿਲਮੀ ਸ਼ੁਰੂਆਤ ਕੀਤੀ, ਇਹ ਫ਼ਿਲਮ ਜੋ ਉਸਦੇ ਚਾਚਾ ਨਾਸਿਰ ਹੁਸੈਨ ਦੁਆਰਾ ਬਣਾਈ ਗਈ ਸੀ ਅਤੇ ਉਸਦੇ ਚਚੇਰੇ ਭਰਾ ਮਨਸੂਰ ਖਾਨ ਦੁਆਰਾ ਨਿਰਦੇਸ਼ਿਤ ਕੀਤੀ ਗਈ ਸੀ।
"
"Recently, she shared videos and photos from her cousin's bridal shower.
","ਹਾਲ ਹੀ ਵਿੱਚ, ਉਸ ਨੇ ਆਪਣੀ ਬਿਕਨੀ ਅਤੇ ਸਵੀਮਵੀਅਰ ਦੀਆਂ ਬਹੁਤ ਸਾਰੀਆਂ ਫੋਟੋਆਂ ਸਾਂਝੀਆਂ ਕੀਤੀਆਂ ਹਨ।
"
"Aamir Khan's daughter Ira Khan is busy with the preparations for her cousin's wedding.
","ਆਮਿਰ ਖ਼ਾਨ ਦੀ ਧੀ ਇਰਾ ਖ਼ਾਨ ਅੱਜ–ਕੱਲ੍ਹ ਆਪਣੇ ਯੂਰੋਪੀਅਨ ਨਾਟਕ ਦੀਆਂ ਤਿਆਰੀਆਂ ਵਿੱਚ ਰੁੱਝੀ ਹੋਈ ਹੈ।
"
"Jagdish Kaur’s husband, son and three cousins were the five killed.
","ਇਸ ਹਮਲੇ ਵਿੱਚ ਜਗਦੀਸ਼ ਕੌਰ ਦੇ ਵੱਡੇ ਪੁੱਤਰ ਤੇ ਪਤੀ ਸਣੇ ਪੰਜ ਲੋਕਾਂ ਦਾ ਕਤਲ ਕਰ ਦਿੱਤਾ ਗਿਆ ਸੀ।
"
"Anmol's cousin Akash is employed with father Mukesh Ambanis company, Reliance Industries.
","ਅਨਿਲ ਅੰਬਾਨੀ ਦਾ ਵੱਡਾ ਭਰਾ ਮੁਕੇਸ਼ ਅੰਬਾਨੀ, ਰਿਲਾਇੰਸ ਇੰਡਸਟਰੀਜ਼ ਦਾ ਮਾਲਕ ਹੈ।
"
"Since in an ordinary family, as a rule, two children are born, most of us have cousins.
","ਇੱਕ ਆਮ ਪਰਿਵਾਰ ਵਿੱਚ, ਨਿਯਮ ਦੇ ਤੌਰ 'ਤੇ, ਦੋ ਬੱਚੇ ਪੈਦਾ ਹੁੰਦੇ ਹਨ, ਸਾਡੇ ਵਿੱਚੋਂ ਜਿਆਦਾਤਰ ਚਚੇਰੇ ਭਰਾ ਹੁੰਦੇ ਹਨ.
"
"That night, only his grandparents and a cousin were home.
","ਉਸ ਰਾਤ ਘਰ 'ਚ ਸਿਰਫ਼ ਉਹ, ਉਸ ਦੇ ਮਾਤਾ-ਪਿਤਾ ਅਤੇ ਨੌਕਰ ਹੇਮਰਾਜ ਹੀ ਸਨ।
"
"Arjun Kapoor's cousin Mohit Marwah also came to watch the film with his wife Antara Motiwala.
","ਬੋਨੀ ਕਪੂਰ ਦੇ ਭਾਣਜੇ ਮੋਹਿਤ ਮਾਰਵਾ ਵੀ ਫਿਲਮ ਦੀ ਸਕਰੀਨਿੰਗ 'ਚ ਪਤਨੀ ਨਾਲ ਆਏ।
"
"Will Poulter in the film got the role of the unpleasant cousin of Pevensey - Eustace Wreda.
","ਫਿਲਮ ਵਿੱਚ ਪੋੱਲਟਰ ਨੂੰ ਪੇਵੀਸੇ - ਯੂਸਟੈਸ ਵਰਦਾ ਦੇ ਅਪਵਿੱਤਰ ਚਚੇਰੇ ਭਰਾ ਦੀ ਭੂਮਿਕਾ ਮਿਲੀ.
"
"Akhsay is the cousin of chief minister Akhilesh Yadav and nephew of SP chief Mulayam Singh Yadav.
","ਜ਼ਿਕਰਯੋਗ ਹੈ ਕਿ ਸ਼ਿਵਪਾਲ ਸਿੰਘ ਯਾਦਵ, ਸਮਾਜਵਾਦੀ ਪਾਰਟੀ ਦੇ ਸੁਪਰੀਮੋ ਮੁਲਾਇਮ ਸਿੰਘ ਯਾਦਵ ਦਾ ਛੋਟਾ ਭਰਾ ਅਤੇ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਅਖਿਲੇਸ਼ ਯਾਦਵ ਦਾ ਚਾਚਾ ਹੈ।
"
"""The shepherds were cousins ​​to each other.
","""ਅਯਾਲੀ ਇਕ ਦੂਜੇ ਨੂੰ ਚਚੇਰੇ ਭਰਾ ਸਨ.
"
"Arjun Kapoor shared a bunch of pictures with her cousins.
","ਜਿਸ ਦੀਆਂ ਤਸਵੀਰਾਂ ਅਰਜੁਨ ਕਪੂਰ ਨੇ ਸੋਸ਼ਲ ਮੀਡੀਆ ‘ਤੇ ਪ੍ਰਸ਼ੰਸਕਾਂ ਨਾਲ ਸਾਂਝੀਆਂ ਕੀਤੀਆਂ।
"
"Aamir Khan-Imran Khan: Imran's mother Nuzhat Khan is Aamir's cousin sister.
","ਇਮਰਾਨ ਖ਼ਾਨ ਦਾ ਮਾਮਾ ਹੈ ਆਮਿਰ ਖ਼ਾਨ
"
"The most likely candidates were two people: the Tsar's brother-in-law Boris Fedorovich Godunov and the cousin of the Tsar Fedor, the eldest son of Nikita Romanovich - Fyodor Nikitich Romanov.
","ਸਭ ਤੋਂ ਵੱਧ ਸੰਭਾਵਿਤ ਉਮੀਦਵਾਰ ਦੋ ਲੋਕ ਸਨ: ਜ਼ਸ਼ਰ ਦੇ ਜੀਜੇ ਬੋਰਿਸ ਫੇਡਰੋਵਿਚ ਗਦਾਊਨੋਵ ਅਤੇ ਨਿਕੇਤ ਰੋਨਾਲੋਵਿਕ ਦੇ ਸਭ ਤੋਂ ਵੱਡੇ ਪੁੱਤਰ, ਜ਼ਸ਼ਰ ਫਾਦਰ ਦੇ ਚਚੇਰੇ ਭਰਾ - ਫਿਓਦਰ ਨਿਕਿਟੀਚ ਰੋਮਨੋਵ.
"
"Man killed by cousin over illicit relationship
","ਨਜਾਇਜ਼ ਸੰਬੰਧਾਂ ਕਾਰਣ ਵਿਅਕਤੀ ਦਾ ਕੀਤਾ ਕਤਲ
"
"Vijaya Rami Reddy is a cousin of Ramky Group chairman A Ayodhya Rami Reddy.
","ਅਯੁੱਧਿਆ ਰਮੀ ਰੈਡੀ ਰੈਮਕੀ ਸਮੂਹ ਦਾ ਚੇਅਰਮੈਨ ਹੈ।
"
"Anil Kapoors father Surinder Kapoor was the cousin of the great actor Prithviraj Kapoor.
","ਇਨ੍ਹਾਂ ਦਾ ਚਚੇਰਾ ਭਰਾ ਸੁਰਿੰਦਰ ਕਪੂਰ ਵੀ ਫ਼ਿਲਮ ਨਿਰਮਾਤਾ ਰਿਹਾ ਜੋ ਅਨਿਲ ਕਪੂਰ, ਬੋਨੀ ਕਪੂਰ ਅਤੇ ਸੰਜੇ ਕਪੂਰ ਦੇ ਪਿਤਾ ਸਨ।
"
"“My uncle was slaughtered to death, my bua [aunt] and both my cousins had severe injuries.
","” ਮੇਰਾ ਫੁੱਫੜ ਮਾਰਿਆ ਗਿਆ ਹੈ, ਮੇਰੀ ਭੂਆ ਤੇ ਉਨ੍ਹਾਂ ਦੇ ਦੋ ਲੜਕੇ ਗੰਭੀਰ ਜ਼ਖਮੀ ਸਨ।
"
"Anmol’s cousin Akash is employed with father Mukesh Ambani’s company, Reliance Industries.
","ਅਨਿਲ ਅੰਬਾਨੀ ਦਾ ਵੱਡਾ ਭਰਾ ਮੁਕੇਸ਼ ਅੰਬਾਨੀ, ਰਿਲਾਇੰਸ ਇੰਡਸਟਰੀਜ਼ ਦਾ ਮਾਲਕ ਹੈ।
"
"“I am your cousin.
","”ਮੈਂ ਤੇਰੀ ਜੜ੍ਹ ਹਾਂ ਨੰਨ੍ਹੇ ਮੁੰਨੇ।
"
"Besides being spotted at family events, the Kapoor kid is also seen on outings with her friend Ananya Panday, Suhana Khan and cousin Shanaya Kapoor.
","ਚੰਕੀ ਪਾਂਡੇ ਦੀ ਬੇਟੀ ਅਨਨਿਆ ਪਾਂਡੇ ਤੇ ਸ਼ਾਹਰੁਖ ਖ਼ਾਨ ਦੀ ਬੇਟੀ ਸੁਹਾਨਾ ਖ਼ਾਨ ਦੀ ਕਰੀਬੀ ਦੋਸਤ ਸ਼ਨਾਇਆ ਕਪੂਰ ਨੂੰ ਕਈ ਮੌਕਿਆਂ ’ਤੇ ਆਪਣੇ ਦੋਸਤਾਂ ਨਾਲ ਘੁੰਮਦੇ ਦੇਖਿਆ ਜਾਂਦਾ ਹੈ।
"
"Congratulations to my amazing cousins!
","ਮੇਰੇ ਪਿਆਰੇ ਵੀਰਾਂ ਨੂੰ ਰੱਖੜੀ ਦੀਆਂ ਮੁਬਾਰਕਾਂ !
"
"Kangana Ranaut has shared pictures and video from the wedding of her cousin, Karan.
","” ਕੰਗਨਾ ਨੇ ਚਚੇਰੇ ਭਰਾ ਦੇ ਵਿਆਹ ਦੀਆਂ ਕਈ ਫੋਟੋਆਂ ਅਤੇ ਵੀਡੀਓ ਸ਼ੇਅਰ ਕੀਤੀਆਂ ਹਨ।
"
"Abdullah was Salman's paternal cousin's son.
","ਅਬਦੁੱਲਾਹ ਉਨ੍ਹਾਂ ਦੀ ਭੂਆ ਦੇ ਬੇਟੇ ਦਾ ਪੁੱਤਰ ਸੀ।
"
"As per the complaint, the girl had gone to a nearby relative’s place along with her cousin.
","ਸ਼ਿਕਾਇਤ ਦੇ ਅਨੁਸਾਰ, ਲੜਕੀ ਸਕੂਟੀ ‘ਤੇ ਆਪਣੇ ਇੱਕ ਦੋਸਤ ਨਾਲ ਨੇੜਲੇ ਪਿੰਡ ਗਈ ਸੀ।
"
"Also Read: Minor girl raped, impregnated by uncle, cousin in Kendrapara
","ਇਹ ਵੀ ਪੜ੍ਹੋ : ਬਠਿੰਡਾ ’ਚ ਸਕੇ ਭਰਾਵਾਂ ਨੇ ਸੱਬਲਾਂ ਨਾਲ ਕੁੱਟ-ਕੁੱਟ ਕਤਲ ਕੀਤੀ ਨੌਜਵਾਨ ਕੁੜੀ
"
"The agency has registered a preliminary enquiry against 11 people including former IAF chief SP Tyagi, his three cousins, European middlemen and four companies.
","ਸੀ.ਬੀ ਆਈ ਇਸ ਮਾਮਲੇ 'ਚ ਸਾਬਕਾ ਹਵਾਈ ਫੌਜ ਮੁਖੀ ਐਸ.ਪੀ ਤਿਆਗੀ, ਉਨ੍ਹਾਂ ਦੇ ਤਿੰਨ ਭਤੀਜਿਆਂ, ਯੂਰਪੀ ਵਿਚੋਲਿਆਂ ਅਤੇ ਚਾਰ ਕੰਪਨੀਆਂ ਸਮੇਤ 11 ਵਿਅਕਤੀਆਂ ਖਿਲਾਫ਼ ਮੁੱਢਲੀ ਜਾਂਚ ਦਾ ਮਾਮਲਾ ਦਰਜ ਕਰ ਚੁੱਕੀ ਹੈ।
"
"” his cousin scoffed.
","” ਉਸ ਦੇ ਸਹੁਰੇ ਨੇ ਖਿਝ ਕੇ ਆਖਿਆ।
"
"Both of them were cousins.
","ਦੋਵੇਂ ਮਿ੍ਤਕ ਆਪਸ ਵਿਚ ਚਾਚਾ ਭਤੀਜਾ ਸਨ।
"
"As distinct from other cousins?
","ਬਾਕੀ ਅਖਾੜਿਆਂ ਤੋਂ ਕਿਵੇਂ ਵੱਖ?
"
"Actor Emraan Hashmi, director Mohit Suri and Vishesh Bhatt are her cousins and producer Mukesh Bhatt is her uncle.
","ਅਦਾਕਾਰ ਇਮਰਾਨ ਹਾਸ਼ਮੀ ਅਤੇ ਨਿਰਦੇਸ਼ਕ ਮੋਹਿਤ ਸੂਰੀ ਉਸ ਦੇ ਮਮੇਰੇ ਭਰਾ ਹਨ, ਜਦਕਿ ਨਿਰਮਾਤਾ ਮੁਕੇਸ਼ ਭੱਟ ਉਸਦਾ ਚਾਚਾ ਹੈ।
"
"Stepfather or stepmother can not be a godfather, because the physical connection between parents and cousins ​​is considered a sin, which will later fall on the child.
","ਮਤਰੇਏ ਪਿਤਾ ਜਾਂ ਮਤਰੇਈ ਮਾਂ ਦਾ ਪਿਤਾ ਨਹੀਂ ਹੋ ਸਕਦਾ, ਕਿਉਂਕਿ ਮਾਤਾ ਪਿਤਾ ਅਤੇ ਚਚੇਰੇ ਭਰਾਵਾਂ ਵਿਚਕਾਰ ਸਰੀਰਕ ਸੰਬੰਧ ਇਕ ਪਾਪ ਮੰਨਿਆ ਜਾਂਦਾ ਹੈ, ਜੋ ਬਾਅਦ ਵਿੱਚ ਬੱਚੇ 'ਤੇ ਡਿੱਗ ਜਾਵੇਗਾ.
"
"Actor Emraan Hashmi and directors Mohit Suri and Vishesh Bhatt are her cousins.
","ਅਦਾਕਾਰ ਇਮਰਾਨ ਹਾਸ਼ਮੀ ਅਤੇ ਨਿਰਦੇਸ਼ਕ ਮੋਹਿਤ ਸੂਰੀ ਉਸ ਦੇ ਮਮੇਰੇ ਭਰਾ ਹਨ, ਜਦਕਿ ਨਿਰਮਾਤਾ ਮੁਕੇਸ਼ ਭੱਟ ਉਸਦਾ ਚਾਚਾ ਹੈ।
"
"Also the cousin works there.
","ਉੱਥੇ ਹੀ ਉਸ ਦਾ ਚਚੇਰਾ ਭਰਾ ਵੀ ਕੰਮ ਕਰਦਾ ਹੈ।
"
"Aamir Khan’s daughter Ira’s movie date with cousin Imran
","ਆਮਿਰ ਖਾਨ ਦੀ ਬੇਟੀ ਈਰਾ ਖਾਨ ਹੋਈ ਰੋਮਾਂਟਿਕ, ਆਪਣੇ ਬੁਆਏਫਰੈਂਡ ਨਾਲ ਸ਼ੇਅਰ ਕੀਤੀ ਇਕ ਵੀਡੀਓ
"
"Sachin was Akshay Kumar's first cousin.
","ਸਚਿਨ ਕੁਮਾਰ, ਅਕਸ਼ੈ ਕੁਮਾਰ ਦੀ ਭੂਆ ਦਾ ਬੇਟਾ ਸੀ।
"
"Bollywood superstar Aamir Khan 's daughter Ira Khan was ruling the headlines for her gorgeous pictures from her cousin Zayn Marie's wedding.
","ਨਵੀਂ ਦਿੱਲੀ- ਬਾਲੀਵੁੱਡ ਅਭਿਨੇਤਾ ਆਮਿਰ ਖਾਨ ਦੀ ਬੇਟੀ ਈਰਾ ਖਾਨ ਆਪਣੀਆਂ ਬੋਲਡ ਤਸਵੀਰਾਂ ਕਾਰਨ ਸੁਰਖੀਆਂ ਵਿੱਚ ਹੈ।
"
"“This is my cousin.
","“ਇਹ ਮੇਰੀ ‘ਵੇਲੀ’ ਐ ਡੈਡ।
"
"She then called up her cousin and informed him about the incident.
","ਇਸ ਤੋਂ ਬਾਅਦ ਉਸ ਨੇ ਆਪਣੀ ਦਾਦੀ ਨੂੰ ਫੋਨ ਕਰਕੇ ਇਸ ਸਾਰੀ ਘਟਨਾ ਬਾਰੇ ਦੱਸਿਆ।
"
"The interrogation of the two accused further revealed that both Bikram and Maninder, along with their cousins Ranjit Singh, Iqbal Singh and Sarwan Singh, dealt in drugs and weapons smuggled from across the border.
","ਪੁੱਛਗਿੱਛ ਵਿੱਚ ਪਤਾ ਲੱਗਾ ਹੈ ਕਿ ਬਿਕਰਮ ਅਤੇ ਮਨਿੰਦਰ ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਰਣਜੀਤ ਚੀਤਾ, ਇਕਬਾਲ ਸਿੰਘ ਉਰਫ਼ ਸ਼ੇਰਾ ਅਤੇ ਸਰਵਣ ਸਿੰਘ ਨਾਲ ਸਰਹੱਦੋਂ ਪਾਰ ਨਸ਼ਾ ਤਸਕਰੀ ਕਰਦੇ ਸਨ।
"
"Apart from Tyagi, the investigating agency also arrested his cousin Sanjiv alias Julie Tyagi and Delhi-based lawyer Gautam Khaitan.
","ਸੀ ਬੀ ਆਈ ਨੇ ਤਿਆਗੀ ਦੇ ਨਾਲ ਦਿੱਲੀ ਦੇ ਵਕੀਲ ਗੌਤਮ ਖੈਤਾਨ ਅਤੇ ਸੰਜੀਵ ਤਿਆਗੀ ਉਰਫ ਜੂਲੀ ਤਿਆਗੀ ਨੂੰ ਵੀ ਗ੍ਰਿਫਤਾਰ ਕੀਤਾ ਹੈ।
"
"Both of them were cousins.
","ਉਹਦੇ ਦੋਵੇਂ ਨੈਣ ਸ਼ੁਦਾਈ ਸੀ ।
"
"Sher Muhammad Khan, with his brother Khizar Khan and his cousins Nashtar Khan and Wali Muhammad Khan, marched against the Sikhs.
","ਸ਼ੇਰ ਮਹੈਮਦ ਖ਼ਾਨ ਨੇ ਆਪਣੇ ਭਰਾ ਖ਼ਿਜਰ ਖ਼ਾਨ ਅਤੇ ਭਤੀਜੇ ਨੁਸਰਤ ਖ਼ਾਨ ਤੇ ਵਲੀ ਮਹੁਮਦ ਨੂੰ ਸਿੰਘਾਂ ਦਾ ਮੁਕਾਬਲਾ ਕਰਨ ਲਈ ਭੇਜਿਆ।
"
"are they your cousins?
","ਕੀ ਇਹ ਤੁਹਾਡੇ ਚਚੇਰੇ ਭਰਾ ਹਨ?
"
"The suspects have been identified as the victim's father Bahadur Singh, mother Surinder Kaur, uncles Harnek Singh and Jagtar Singh and cousin Gurdeep Singh.
","ਮੁਲਜ਼ਮਾਂ ਦੀ ਪਹਿਚਾਣ ਸੁਰਿੰਦਰ ਸਿੰਘ ਪੁੱਤਰ ਗੁਰਦੇਵ ਸਿੰਘ, ਜਰਨੈਲ ਸਿੰਘ ਪੁੱਤਰ ਹਰਨੇਕ ਸਿੰਘ, ਹਰਜੀਤ ਸਿੰਘ, ਮਲਕੀਤ ਸਿੰਘ ਪੁੱਤਰ ਸੁਰਿੰਦਰ ਸਿੰਘ ਦੇ ਤੌਰ ਤੇ ਹੋਈ ਹੈ।
"
"He plays the cousin of the protagonist, and he himself has a lot of problems.
","ਉਹ ਨਾਇਕ ਦੇ ਚਚੇਰਾ ਭਰਾ ਨੂੰ ਖੇਡਦਾ ਹੈ, ਅਤੇ ਉਹ ਖੁਦ ਦੀਆਂ ਬਹੁਤ ਸਾਰੀਆਂ ਸਮੱਸਿਆਵਾਂ ਹਨ.
"
