eng_Latn,pan_Guru
"Among others, TMC’s poll-strategist Prashant Kishor, TMC and Banerjee’s nephew Abhishek Banerjee, and party leader Firhad Hakim were also invited at the ceremony.
","ਇਸ ਤੋਂ ਇਲਾਵਾ ਸਮਾਗਮ ‘ਚ ਟੀ. ਐੱਮ. ਸੀ. ਦੇ ਚੁਣਾਵੀ ਰਣਨੀਤੀਕਾਰ ਰਹੇ ਪ੍ਰਸ਼ਾਤ ਕਿਸ਼ੋਰ, ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ, ਪ੍ਰਦੀਪ ਭੱਟਾਚਾਰੀਆ ਅਤੇ ਪਾਰਟੀ ਦੇ ਕੁਝ ਵਿਧਾਇਕ ਵੀ ਪੁੱਜੇ।
"
"After all, these are our children, our grandchildren, our nieces and nephews.
","ਇਹ ਸਾਰੇ ਸਾਡੇ ਹੀ ਧੀਆਂ-ਪੁੱਤ, ਮਾਂ ਪਿਓ ਤੇ ਚਾਚੇ ਤਾਏ ਹਨ।
"
"And are those your niece and nephew?
","ਕੀ ਇਹ ਤੁਹਾਡੀ ਨੂੰਹ ਤੇ ਪੋਤੀ ਹਨ?
"
"Krishna is nephew of Bollywood actor Govinda (actor) and cousin of Television actress Ragini Khanna and Soumya Seth.
","ਉਹ ਬਾਲੀਵੁੱਡ ਅਦਾਕਾਰ ਗੋਵਿੰਦਾ ਦੀ ਭਾਣਜੀ ਅਤੇ ਕ੍ਰਿਸ਼ਣਾ ਅਭਿਸ਼ੇਕ (ਅਭਿਨੇਤਾ, ਸਟੈਂਡ-ਅਪ ਕਾਮੇਡੀਅਨ), ਆਰਤੀ ਸਿੰਘ (ਟੀਵੀ ਅਭਿਨੇਤਰੀ) ਅਤੇ ਸੌਮਿਆ ਸੇਠ (ਟੀਵੀ ਅਭਿਨੇਤਰੀ) ਦੀ ਚਚੇਰੀ ਭੈਣ ਵੀ ਹੈ।
"
"Delhi: A Special Court summons Abhishek Banerjee, TMC MP and nephew of West Bengal CM Mamata Banerjee, in a fake degree case.
","ਤਿ੍ਣਮੂਲ ਕਾਂਗਰਸ (ਟੀਐੱਮਸੀ) ਦੇ ਐੱਮਪੀ ਅਤੇ ਬੰਗਾਲ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਖ਼ਿਲਾਫ਼ ਰਾਊਜ਼ ਐਵੇਨਿਊ ਦੀ ਵਿਸ਼ੇਸ਼ ਅਦਾਲਤ ਨੇ ਸੰਮਨ ਜਾਰੀ ਕੀਤਾ ਹੈ।
"
"In this video, Salman Khan is seen painting with his nephew Ahil.
","ਇਸ ਵੀਡੀਓ 'ਚ ਉਹ ਆਪਣੇ ਪੁੱਤਰ ਅਲਾਪ ਸਿੰਘ ਟਾਹਲੀ ਨਾਲ ਨਜ਼ਰ ਆ ਰਹੀ ਹੈ।
"
"During the battle, his nephews, Gur Baksh Singh and Pahar Singh, were killed.
","ਦੰਗੇ ਦੌਰਾਨ ਸ਼ਾਰਦਾਨਗਰ 'ਚ ਹੁਕਮ ਸਿੰਘ ਦੇ ਦੇ ਪੁੱਤਰਾਂ ਭਗਤ ਸਿੰਘ ਤੇ ਹਰਬੰਸ ਸਿੰਘ ਦੀ ਹੱਤਿਆ ਕੀਤੀ ਗਈ ਸੀ।
"
"Mishra is believed to be a close aide of West Bengal Chief Minister Mamata Banerjee’s nephew, Abhishek.
","ਵਿਨੇ ਮਿਸ਼ਰਾ ਨੂੰ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਦਾ ਕਰੀਬੀ ਸਮਝਿਆ ਜਾਂਦਾ ਹੈ।
"
"Akhsay is the cousin of chief minister Akhilesh Yadav and nephew of SP chief Mulayam Singh Yadav.
","ਜ਼ਿਕਰਯੋਗ ਹੈ ਕਿ ਸ਼ਿਵਪਾਲ ਸਿੰਘ ਯਾਦਵ, ਸਮਾਜਵਾਦੀ ਪਾਰਟੀ ਦੇ ਸੁਪਰੀਮੋ ਮੁਲਾਇਮ ਸਿੰਘ ਯਾਦਵ ਦਾ ਛੋਟਾ ਭਰਾ ਅਤੇ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਅਖਿਲੇਸ਼ ਯਾਦਵ ਦਾ ਚਾਚਾ ਹੈ।
"
"Actress Kangana Ranaut, who is busy shooting for her upcoming film ‘Manikarnika: The Queen of Jhansi’ was recently spotted with her adorable nephew Prithvi Raj.
","ਬਾਲੀਵੁੱਡ ਅਭਿਨੇਤਰੀ ਕੰਗਨਾ ਰਾਣਾਵਤ ਆਪਣੀ ਆਉਣ ਵਾਲੀ ਫਿਲਮ 'ਮਨੀਕਰਨਿਕਾ: ਝਾਂਸੀ ਦੀ ਰਾਣੀ' ਦੀ ਸ਼ੂਟਿੰਗ ਵਿੱਚ ਕਾਫੀ ਬਿਜੀ ਹੈ।
"
"TORONTO: A 43-year-old man has been charged with shooting dead his 19-year-old nephew and attempted murder of his wife.
","ਟੋਰਾਂਟੋ : ਕੈਨੇਡਾ ‘ਚ 43 ਸਾਲਾ ਵਿਅਕਤੀ ਨੂੰ ਆਪਣੇ 19 ਸਾਲਾ ਰਿਸ਼ਤੇਦਾਰ ਦੀ ਗੋਲ਼ੀ ਮਾਰ ਕੇ ਹੱਤਿਆ ਕਰਨ ਤੇ ਆਪਣੀ ਪਤਨੀ ਦੀ ਹੱਤਿਆ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਨ ਦੇ ਦੋਸ਼ਾਂ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ ਪੈ ਰਿਹਾ ਹੈ।
"
"Abhishek, nephew of the party supremo, will be replacing Subrata Bakshi as the national general secretary, while actor-turned-TMC leader Sayoni Ghosh has been made the youth wing president - a post earlier held by the MP.
","ਮਮਤਾ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਸੁਬਰਤ ਬਖਸ਼ੀ ਦੀ ਥਾਂ ਲੈਣਗੇ ਜਦੋਂਕਿ ਅਭਿਨੇਤਰੀ ਅਤੇ ਤ੍ਰਿਣਮੂਲ ਕਾਂਗਰਸ ਦੀ ਨੇਤਾ ਸਾਯੋਨੀ ਘੋਸ਼ ਨੂੰ ਪਾਰਟੀ ਦੀ ਯੂਥ ਇਕਾਈ ਦਾ ਪ੍ਰਧਾਨ ਬਣਾਇਆ ਗਿਆ ਹੈ।
"
"Abhishek Banerjee is the nephew of Chief Minister Mamata Banerjee and is a member of parliament from the Trinamool Congress.
","ਅਭਿਸ਼ੇਕ ਬਨਰਜੀ ਡਾਇਮੰਡ ਹਾਰਬਰ ਤੋਂ ਸੰਸਦ ਮੈਂਬਰ ਹਨ ਤੇ ਉਹ ਸੂਬੇ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬਨਰਜੀ ਦੇ ਭਤੀਜੇ ਵੀ ਹਨ।
"
"Aamir, for the party, was joined by his daughter Ira Khan and nephew Imran Khan.
","ਸਾਹਮਣੇ ਆਈਆਂ ਤਸਵੀਰਾਂ ਵਿੱਚ ਉਨ੍ਹਾਂ ਦੇ ਪਰਿਵਾਰ ਦਾ ਕਰੀਬੀ ਅਤੇ ਆਮਿਰ ਦੀ ਧੀ ਈਰਾ ਖਾਨ ਵੀ ਵਰ੍ਹੇਗੰਢ ਦੀ ਪਾਰਟੀ ਵਿੱਚ ਮੌਜੂਦ ਸਨ।
"
"Hazrat Lot (be peace upon him) is the nephew of Hazrat Ibrahim ( (“ ed ) the friend of God.
","ਹਜ਼ਰਤ ਲੂਤ (ਅਲੈ.) ਹਜ਼ਰਤ ਇਬਰਾਹੀਮ (ਅਲੈ.) ਦੇ ਭਰਾ ਸਨ।
"
"Ajit Pawar is the nephew of NCP chief Sharad Pawar and had served as deputy Chief Minister in the previous Congress-NCP alliance government in Maharashtra.
","ਸਿਆਸਤ ਦੇ ਮੌਜੂਦਾ ਘਟਨਾਕ੍ਰਮ ਦੌਰਾਨ ਐਨਸੀਪੀ ਦੇ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਭਾਜਪਾ ਨਾਲ ਗਿਟਮਿਟ ਕਰਕੇ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਬਣ ਗਏ ਸਨ।
"
"Communism and Leninism are the brothers of Socialism and his nephew is Marxism.
","ਸੋਸ਼ਲਿਜ਼ਮ ਦੇ ਦੋ ਭਰਾ ਹਨ ਕਮਿਊਨਿਜ਼ਮ ਅਤੇ ਲੈਨਿਨਿਜ਼ਮ।
"
"Dar’s uncle, Abdul Rashid Dar, pointed out that his nephew was very passionate about pro-freedom politics in Kashmir.
","ਆਦਿਲ ਦਰ ਦੇ ਪਿਤਾ ਦੇ ਭਰਾ ਅਬਦੁਲ ਰਾਸ਼ਿਦ ਦਰ ਨੇ ਦੱਸਿਆ ਕਿ ਉਹਦੇ ਭਤੀਜੇ ਨੂੰ ਕਸ਼ਮੀਰ ਦੀ ਅਜ਼ਾਦੀ-ਪੱਖੀ ਸਿਆਸਤ ਜਨੂਨ ਸੀ ਤੇ ਉਸ ਮੁਜਾਹਰਿਆਂ ਵਿਚ ਸਰਗਰਮੀ ਨਾਲ ਹਿੱਸਾ ਲੈਂਦਾ ਸੀ।
"
"The nephew of the two kids has alleged that the Village Development Officer Sushil Chand Agnihotri and head Pravin Misra had demanded Rs 500 for each birth certificate.
","ਪੇਂਡੂ ਵਿਕਾਸ ਅਧਿਕਾਰੀ (ਵੀ.ਡੀ.ਓ.) ਸੁਸ਼ੀਲ ਚੰਦਰ ਅਗਨੀਹੋਤਰੀ ਅਤੇ ਪਿੰਡ ਦੇ ਪ੍ਰਧਾਨ ਪ੍ਰਵੀਨ ਮਿਸ਼ਰਾ ਨੇ ਬਿਨੈਕਾਰ ਤੋਂ ਜਨਮ ਸਰਟੀਫਿਕੇਟ ਲਈ 500 ਰੁਪਏ ਦੀ ਰਿਸ਼ਵਤ ਮੰਗੀ ਸੀ।
"
"The Central Bureau of Investigation and the Enforcement Directorate (ED) are probing the PNB bank fraud case against Choksi and his nephew Nirav Modi.
","ਇਨਫੋਰਸਮੈਂਟ ਡਾਇਰੈਕਟੋਰੇਟ (ਈਡੀ) ਅਤੇ ਸੀਬੀਆਈ ਨੂੰ ਚੋਕਸੀ ਅਤੇ ਉਸ ਦੇ ਭਾਣਜੇ ਨੀਰਵ ਮੋਦੀ ਦੀ ਭਾਰਤ ਦੀ ਸਭ ਤੋਂ ਵੱਡੀ ਬੈਂਕਿੰਗ ਧੋਖਾਧੜੀ 'ਚ ਭਾਲ ਹੈ।
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਬੀਬੀ ਅਮਰੋ ਗੁਰੂ ਅੰਗਦ ਦੇਵ ਜੀ ਦੀ ਸੁਪੁੱਤਰੀ ਸੀ ਅਤੇ ਗੁਰੂ ਅਮਰਦਾਸ ਜੀ ਦੇ ਭਤੀਜੇ ਨੂੰ ਵਿਆਹੀ ਹੋਈ ਸੀ।
"
"He is my son, my nephew.
","ਉਹ ਮੇਰਾ ਪੁੱਤਰ ਹੈ, ਤਾਂ ਉਸਦਾ ਵੀ ਤੇ ਭਰਾ ਹੈ।
"
"Nita Puri is the sister of Madhya Pradesh Chief Minister Kamal Nath and Ratul Puri is his nephew.
","ਰਿਤੁਲ ਪੁਰੀ ਮੱਧ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਕਮਲਨਾਥ ਦੀ ਭੈਣ ਨੀਤਾ ਪੁਰੀ ਤੇ ਦੀਪਕ ਪੁਰੀ ਦਾ ਪੁੱਤਰ ਹੈ।
"
"Delhi: A Special Court summons Abhishek Banerjee, TMC MP and nephew of West Bengal CM Mamata Banerjee, in a fake degree case.
","ਨਵੀਂ ਦਿੱਲੀ: ਕੇਂਦਰੀ ਗ੍ਰਹਿ ਮੰਤਰੀ ਅਮਿਤ ਸ਼ਾਹ ਨੂੰ ਤ੍ਰਿਣਮੂਲ ਕਾਂਗਰਸ (ਟੀਐਮਸੀ) ਦੇ ਸਾਂਸਦ ਅਤੇ ਪਾਰਟੀ ਪ੍ਰਮੁੱਖ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭੀਸ਼ੇਕ ਬੈਨਰਜੀ ਵੱਲੋਂ ਦਰਜ ਮਾਣਹਾਨੀ ਮਾਮਲੇ ਵਿੱਚ ਇੱਕ ਵਿਸ਼ੇਸ਼ ਅਦਾਲਤ ਨੇ ਤਲਬ ਕੀਤਾ ਹੈ।
"
"Earlier in a statement, Gurjeet Singh, nephew of Santokh Singh, said they are ""profoundly touched by the outpouring of support"" from people across the world.
","ਇਸ ਤੋਂ ਪਹਿਲਾਂ ਸੰਤੋਖ ਸਿੰਘ ਦੇ ਭਤੀਜੇ ਗੁਰਜੀਤ ਸਿੰਘ ਨੇ ਕਿਹਾ ਕਿ ਉਨ੍ਹਾਂ ਨੂੰ ਪੂਰਾ ਵਿਸ਼ਵ ਦੇ ਲੋਕਾਂ ਦਾ ਸਹਿਯੋਗ ਮਿਲ ਰਿਹਾ ਹੈ।
"
"Dr. S P Singh, the Chief Guest of this symposium could not make his presence due to death of his young nephew Harpuneet Singh Kapoor.
","ਸਮਾਗਮ ਦੇ ਮੁੱਖ ਮਹਿਮਾਨ ਡਾ. ਐੱਸ ਪੀ ਸਿੰਘ ਸਾਬਕਾ ਵਾਈਸ ਚਾਂਸਲਰ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਯੂਨੀਵਰਸਿਟੀ ਬੀਤੀ ਸ਼ਾਮ ਆਪਣੇ ਨੌਜਵਾਨ ਭਾਣਜੇ ਹਰਪੁਨੀਤ ਸਿੰਘ ਕਪੂਰ ਦੀ ਮੌਤ ਕਾਰਨ ਸਮਾਗਮ ਚ ਸ਼ਾਮਲ ਨਾ ਹੋ ਸਕੇ।
"
"The film also stars Dimple Kapadia's nephew Karan Kapadia.
","ਫਿਲਮ ਦੇਖਣ ਡਿੰਪਲ ਕਪਾਡੀਆ ਦੇ ਭਾਣਜੇ ਅਤੇ ਅਦਾਕਾਰ ਕਰਨ ਕਪਾਡੀਆ ਵੀ ਪਹੁੰਚੇ।
"
"Ajit Pawar, the nephew of NCP chief Sharad Pawar, joined hands with the Bharatiya Janata Party to form a new government in Maharashtra.
","ਇਸ ਦੇ ਨਾਲ ਹੀ ਮਹਾਰਾਸ਼ਟਰ ਨੇ ਐਨਸੀਪੀ ਨੇਤਾ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨਾਲ ਗਠਜੋੜ ਕਰਕੇ ਸਰਕਾਰ ਬਣਾਈ।
"
"The ministers who took the oath along with Amarinder are: six-time MLA Brahm Mohindra, cricketer-turned-politician Navjot Singh Sidhu, Manpreet Singh Badal, the former finance minister and estranged nephew of outgoing CM Parkash Singh Badal, Sadhu Singh Dharamsot, four-time MLA from Majha and a confidant of Amarinder, Tripat Rajinder Singh Bajwa, another Amarinder loyalist, Rana Gurjit Singh and former CLP leader Charanjit Singh Channi .
","ਮੰਤਰੀ ਮੰਡਲ ਵਿੱਚ ਪਟਿਆਲਾ ਤੋਂ ਵਿਧਾਇਕ ਸ੍ਰੀ ਬ੍ਰਹਮ ਮਹਿੰਦਰਾ, ਸਾਬਕਾ ਵਿੱਤ ਮੰਤਰੀ ਸ. ਮਨਪ੍ਰੀਤ ਸਿੰਘ ਬਾਦਲ, ਸਾਬਕਾ ਕ੍ਰਿਕਟਰ ਸ. ਨਵਜੋਤ ਸਿੰਘ ਸਿੱਧੂ, ਦਲਿਤ ਚਿਹਰਾ ਸ. ਸਾਧੂ ਸਿੰਘ ਧਰਮਸੋਤ, ਮਾਝੇ ਦੇ ਪ੍ਰਮੁੱਖ ਆਗੂ ਸ. ਤ੍ਰਿਪਤ ਰਜਿੰਦਰ ਸਿੰਘ ਬਾਜਵਾ, ਸ. ਗੁਰਜੀਤ ਸਿੰਘ ਰਾਣਾ, ਸਾਬਕਾ ਵਿਰੋਧੀ ਧਿਰ ਦੇ ਆਗੂ ਸ. ਚਰਨਜੀਤ ਸਿੰਘ ਚੰਨੀ ਨੇ ਕੈਬਨਿਟ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਜਦੋਂ ਕਿ ਦੀਨਾ ਨਗਰ ਤੋਂ ਵਿਧਾਇਕ ਸ੍ਰੀਮਤੀ ਅਰੁਣਾ ਚੌਧਰੀ ਅਤੇ ਮਲੇਰਕੋਟਲਾ ਤੋਂ ਵਿਧਾਇਕ ਸ੍ਰੀਮਤੀ ਰਜ਼ੀਆ ਸੁਲਤਾਨਾ ਨੇ ਰਾਜ ਮੰਤਰੀ ਵਜੋਂ ਅਹੁਦੇ ਦਾ ਹਲਫ ਲਿਆ।
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਗੁਰੂ ਅੰਗਦ ਦੇਵ ਜੀ ਦੀ ਸੁਪੱਤਰੀ ਬੀਬੀ ਅਮਰੋ ਸ੍ਰੀ ਅਮਰਦਾਸ ਜੀ ਦੇ ਭਤੀਜੇ ਨਾਲ ਵਿਆਹੀ ਹੋਈ ਸੀ।
"
"The first three of the nephews stayed with their uncle at Amritsar, but the other four returned home with their father.
","ਪਹਿਲੇ ਤਿੰਨੇ ਤਾਂ ਭਾਈ ਸਾਹਿਬ ਜੀ ਦੇ ਕੋਲ ਅੰਮਿ੍‌ਤਸਰ ਹੀ ਰਹੇ ਤੇ ਬਾਕੀ ਚਾਰੇ ਆਪਣੇ ਪਿਤਾ ਨਾਲ ਵਾਪਸ ਪਿੰਡ ਚਲੇ ਗਏ।
"
"Ajit Pawar's statement false, no question of alliance with BJP: Sharad Pawar hits back at nephew
","ਅਜੀਤ ਪਵਾਰ ਨੂੰ ਜਵਾਬ ਦਿੰਦਿਆਂ ਸ਼ਰਦ ਪਵਾਰ ਨੇ ਕਿਹਾ ਕਿ ਭਾਜਪਾ ਨਾਲ ਗਠਜੋੜ ਦਾ ਸਵਾਲ ਹੀ ਪੈਦਾ ਨਹੀਂ ਹੁੰਦਾ
"
"Abhishek Banerjee, the chief minister's nephew and TMC national general secretary, was also present.
","ਇਸ ਮੌਕੇ TMC ਦੇ ਰਾਸ਼ਟਰੀ ਜਨਰਲ ਸਕੱਤਰ ਅਤੇ ਸੀਐਮ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਮੌਜੂਦ ਸਨ।
"
"Ahaziah was the son of Jehoram and the nephew of Israel’s Ahaziah and Jehoram.
","ਯਹੇਰਾਮ ਪਸ਼ਹੂਰ ਦਾ ਪੁੱਤਰ ਅਤੇ ਪਸ਼ਹੂਰ ਮਲਕੀਯਾਹ ਦਾ ਪੁੱਤਰ ਸੀ।
"
"The two maternal uncles of Mahan Singh, Gurbakhash Singh and Dall Singh, too, rendered great help to the family of their nephew, whose
","ਮਹਾਂ ਸਿੰਘ ਦੇ ਦੋਵੇਂ ਮਾਮੇ ਗੁਰਬਖਸ਼ ਸਿੰਘ ਅਤੇ ਦਲ ਸਿੰਘ ਵੀ ਬੜੀ ਮਦਦ ਕਰਦੇ ਰਹੇ ।
"
"Baba Nand Singh Ji who was the nephew of Baba Hardit Singh was born to mother Ram Ratto and father Deva Singh at Lohakhere village.
","ਬਾਬਾ ਨੰਦ ਸਿੰਘ ਜੀ ਜੋ ਕਿ ਰਿਸ਼ਤੇ ਵਿੱਚ ਬਾਬਾ ਹਰਦਿੱਤ ਸਿੰਘ ਦੇ ਭਾਣਜੇ ਲੱਗਦੇ ਸਨ, ਦਾ ਜਨਮ ਪਿੰਡ ਲੋਹਾਖੇੜੇ ਵਿਖੇ ਮਾਤਾ ਰਾਮ ਰੱਤੋ ਅਤੇ ਪਿਤਾ ਦੇਵਾ ਸਿੰਘ ਦੇ ਘਰ ਹੋਇਆ।
"
"Lala Beg was enraged on seeing his nephew Shams Beg and his army slain.
","ਲੱਲਾ ਬੇਗ ਆਪਣੇ ਭਤੀਜੇ ਸਮਸ਼ ਬੇਗ ਤੇ ਉਹਦੀ ਸੈਨਾ ਦੇ ਮਰਨ ਤੇ ਬਹੁਤ ਗੁੱਸੇ
"
"Actor and nephew Randhir Kapoor confirmed the news to indianexpress.com.
","ਉਨ੍ਹਾਂ ਦੇ ਭਰਾ ਅਤੇ ਮਸ਼ਹੂਰ ਐਕਟਰ ਰਣਧੀਰ ਕਪੂਰ ਨੇ ਇਸ ਖਬਰ ਦੀ ਪੁਸ਼ਟੀ ਕੀਤੀ।
"
"A video of Pakistan's Prime Minister Imran Khan's nephew Hassaan Niazi is going viral on social media where he is seen engaged in a scuffle with another man after a minor accident on Zafar Ali Road in Pakistan's Islamabad.
","ਪਾਕਿ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਇਮਰਾਨ ਖ਼ਾਨ ਦੇ ਭਤੀਜੇ ਹਸਨ ਨਿਆਜ਼ੀ ਦੀ ਇਕ ਮੋਬਾਈਲ ਵੀਡੀਓ ਸਾਹਮਣੇ ਆਈ ਹੈ ਜਿਸ ਵਿਚ ਉਹ ਇਕ ਸੜਕ ਹਾਦਸੇ ਤੋਂ ਬਾਅਦ ਡਰਾਈਵਰ ਨਾਲ ਗੁੰਡਾਗਰਦੀ ਕਰਦਾ ਦਿਸ ਰਿਹਾ ਹੈ।
"
"Ajit Pawar is the nephew of veteran politician Sharad Pawar.
","ਪਾਰਥ ਪਵਾਰ ਸੀਨੀਅਰ ਆਗੂ ਅਜੀਤ ਪਵਾਰ ਦਾ ਪੁੱਤਰ ਹੈ।
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਸਤਿਗੁਰੂ ਅੰਗਦ ਦੇਵ ਜੀ ਦੀ ਸਪੁਤਰੀ ਬੀਬੀ ਅਮਰੋ ਆਪ ਦੇ ਵੱਡੇ ਭਾਈ ਦੀ ਨੂੰਹ ਬਣੀ।
"
"Sridevi was in Dubai with husband Boney Kapoor and daughter Khushi Kapoor to attend her nephew Mohit Marwah's wedding.
","ਸ੍ਰੀਦੇਵੀ ਆਪਣੇ ਪਤੀ ਬੋਨੀ ਕਪੂਰ ਤੇ ਧੀ ਖੁਸ਼ੀ ਕਪੂਰ ਨਾਲ ਆਪਣੇ ਭਾਣਜੇ ਮੋਹਿਤ ਮਰਵਾਹਾ ਦੇ ਵਿਆਹ ਸਮਾਗਮ ਵਿੱਚ ਸ਼ਿਰਕਤ ਕਰਨ ਲਈ ਦੁਬਈ ਪੁੱਜੀ ਸੀ, ਇੱਥੇ ਉਸ ਨੂੰ ਦਿਲ ਦਾ ਦੌਰਾ ਪੈ ਗਿਆ।
"
"sisters, niece, nephews, family members and relatives.
","ਧੀਆਂ-ਭੈਣਾਂ, ਮਾਂ-ਪਿਉ, ਭੈਣ-ਭਰਾਵਾਂ, ਯਾਰ-ਮਿੱਤਰ ਅਤੇ ਰਿਸ਼ਤੇਦਾਰਾਂ ਵਿੱਚ ਤ੍ਰੇੜਾਂ ਪੈ ਚੁੱਕੀਆਂ ਹਨ।
"
"He was the nephew of Sir CV Raman, who was a Nobel Prize recipient.
","ਉਹ ਨੋਬਲ ਪੁਰਸਕਾਰ ਜੇਤੂ ਭੌਤਿਕ ਵਿਗਿਆਨੀ ਸਰ ਸੀ.ਵੀ. ਰਮਨ ਦੇ ਭਤੀਜੇ ਸਨ।
"
"A division bench of Justices N Kirubakaran and Abdul Quddhose passed an order in which it stated that Deepak and Deepa, nephew and niece of Jayalalithaa, were her legal heir as per section 15(2)(a) of the Hindu Succession Act, 1956.
","ਜਸਟਿਸ ਐਨ ਕਿਰੂਬਾਕਰਨ ਤੇ ਜਸਟਿਸ ਅਬਦੁਲ ਕੁਦੁਦੂਸ ਦੀ ਬੈਂਚ ਨੇ ਕਿਹਾ ਕਿ ਜੈਲਿਲਤਾ ਦੇ ਭਤੀਜੇ ਤੇ ਭਤੀਜੀ ਦੀਪਕ ਅਤੇ ਦੀਪਾ ਹਿੰਦੂ ਉੱਤਰਾਧਿਕਾਰ ਕਾਨੂੰਨ, 1956 ਦੀ ਧਾਰਾ 15(2)(A) ਦੇ ਤਹਿਤ ਉਨ੍ਹਾਂ ਦੇ ਕਾਨੂੰਨੀ ਵਾਰਸ ਸਨ।
"
"Ajit Pawar, nephew of NCP chief Sharad Pawar, was earlier sworn in as deputy chief minister along with BJP leader Devendra Fadnavis, who had taken oath as chief minister.
","ਰਾਜਪਾਲ ਭਗਤ ਸਿੰਘ ਕੋਸ਼ਿਆਰੀ ਨੇ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੂੰ ਮੁੱਖ ਮੰਤਰੀ ਤੇ ਰਾਸ਼ਟਰਵਾਦੀ ਕਾਂਗਰਸ ਪਾਰਟੀ ਦੇ ਨੇਤਾ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੂੰ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਦੀ ਸਹੁੰ ਚੁਕਾਈ।
"
"Sharad Pawar said in a tweet that his nephew Ajit Pawar’s decision to support the BJP to form the Maharashtra government was his “personal decision and not that of the Nationalist Congress Party”.
","ਸ੍ਰੀ ਸ਼ਰਦ ਪਵਾਰ ਨੇ ਆਪਣੇ ਟਵੀਟ ’ਚ ਆਖਿਆ ਹੈ ਕਿ ਭਾਜਪਾ ਦੀ ਹਮਾਇਤ ਕਰ ਕੇ ਮਹਾਰਾਸ਼ਟਰ ’ਚ ਸਰਕਾਰ ਬਣਾਉਣਾ ਅਜੀਤ ਪਵਾਰ ਦਾ ਨਿਜੀ ਫ਼ੈਸਲਾ ਹੈ ਤੇ ਉਨ੍ਹਾਂ ਦੀ ਨੈਸ਼ਨਲਿਸਟ ਕਾਂਗਰਸ ਪਾਰਟੀ ਇਸ ਫ਼ੈਸਲੇ ਦੀ ਹਮਾਇਤ ਨਹੀਂ ਕਰਦੀ।
"
"He was the nephew of Masood Azhar.
","ਉਹ ਹਜ਼ਰਤ ਮੂਸਾ ਦੇ ਚਾਚੇ ਦਾ ਪੁੱਤਰ ਸੀ।
"
"Aseem Ali khan is the grandson of Padma Bhushan late Ustad Hafiz Ali Khan and nephew of legendary Sarod maestro Ustad Amjad Ali Khan.
","ਉਹ ਉਸਤਾਦ ਅਖਤਰ ਹੁਸੈਨ ਖਾਂ ਦਾ ਪੁੱਤਰ ਹੈ ਅਤੇ ਮਸ਼ਹੂਰ ਪਾਕਿਸਤਾਨੀ ਕਲਾਸੀਕਲ ਗਾਇਕ ਬੜੇ ਫਤਿਹ ਅਲੀ ਖਾਨ ਅਤੇ ਅਮਾਨਤ ਅਲੀ ਖ਼ਾਨ ਦਾ ਛੋਟਾ ਭਰਾ ਹੈ।
"
