eng_Latn,tel_Telu
"The ED has filed the money-laundering case against Pawar, his nephew Ajit Pawar, a former deputy chief minister, and others in connection with the scam.
","ఆయనతో పాటు ఆయన మేనల్లుడు, మాజీ ఉప ముఖ్యమంత్రి అజిత్‌ పవార్‌పై ఈడీ… మనీ లాండరింగ్‌ కేసు నమోదు చేసింది.
"
"""My nephew died.
","""నా కొడుక్కి ప్రాణదానం చేశారు.
"
"His nephew, Harish Rao, is MLA for Siddipet and Telangana’s cabinet minister for finance.
","ఆయన మేనల్లుడు హరీశ్ రావు సిద్ధిపేట నుంచి ఎమ్మెల్యేగా ఉండి కేబినెట్ మంత్రిగా ఉన్నారు.
"
"The film has Ishan, nephew of noted Kannada producer CR Manohar.
","రోగ్ సినిమాతో తెరకెక్కుతున్న ఈ సినిమాలో ప్రముఖ కన్నడ నిర్మాత మనోహర్‌ కుమారుడు ఇషాన్‌ హీరోగా పరిచయం కానున్నాడు.
"
"He is the grandson of filmmaker Surinder Kapoor and the nephew of actors Anil and Sanjay Kapoor.
","నటులు అనిల్ కపూర్, సంజయ్ కపూర్, నిర్మాత సందీప్ మర్వా లకు అర్జున్ అన్న కొడుకు.
"
"Imran Khan is the nephew of popular actor Aamir Khan.
","బాలీవుడ్ నటుడు ఆమిర్ ఖాన్ మేనల్లుడు ఇమ్రాన్ ఖాన్ ఈ కోవలోని వాడే.
"
"Tollywood Prince Mahesh Babu’s nephew Galla Ashok, son of Jayadev Galla, an MP is all set to make his acting debut.
","టీడీపీ ఎంపీ గల్లా జయదేవ్ తనయుడు, టాలీవుడ్ సూపర్ స్టార్ మహేశ్ బాబు మేనల్లుడు గల్లా అశోక్ టాలీవుడ్ తెరంగేట్రం చేస్తున్న సంగతి తెలిసిందే.
"
"Along with Sasikala her nephew and AIADMK's deputy general secretary TTV Dinakaran was also suspended from the party.
","శశికళలతో పాటు ఆమె నియమించిన పార్టీ డిప్యూటీ జనరల్ సెక్రటరీ దినకరన్, వెంకటేశ్ లను కూడా బహిష్కరించారు మధుసూదన్.
"
"Those present at today's event also included former prime minister Lal Bahadur Shastri's son Sunil Shastri, as also Netaji Subhash Chandra Bose's nephew Ardhendu Bose along with his wife and son.
","ఈ సమావేశానికి పూర్వ ప్రధాని లాల్ బహదూర్ శాస్ర్తీ కుమారుడు సునీల్ శాస్ర్తీ, నేతాజీ సుభాష్ చంద్రబోస్ బంధువు ఆర్రేంధు బోస్ తదితరులు హాజరయ్యారు.
"
"CV Raman's nephew, Subrahmanyan Chandrasekhar, was also the Indian physicist and Nobel laureate.
","ఈమె భౌతిక శాస్త్రంలో నోబెల్ పురస్కారాన్ని పొందిన సుబ్రహ్మణ్యన్ చంద్రశేఖర్ చెల్లెలు, మరొక నోబెల్ పురస్కార గ్రహీత సి. వి. రామన్ అన్న కుమార్తె.
"
"Nikhil Meswani is the nephew of India’s richest man, Mukesh Ambani, the chairman and managing director of Reliance Industries Limited.
","రిలయన్స్ ఇండస్ట్రీస్ లిమిటెడ్ అధినేత ముఖేష్ అంబానీ ఇంట వారసుడు జన్మించాడు.
"
"Ajit Pawar, NCP chief Sharad Pawar’s nephew, took oath as the deputy chief minister.
","సీఎం తనయుడు ఆదిత్య థాక్రేకు మంత్రి పదవి దక్కగా. . ఎన్సీపీ నేత అజిత్ పవార్‌కు డిప్యూటీ సీఎం పదవి దక్కింది.
"
"His nephew Nirav Modi is also an accused in the case.
","నీరవ్ మోడీ కూడా ఇందులో నిందితుడు.
"
"Tulisegari Srinivas alias Bittu Srinu is the nephew of former TRS Legislator and Peddapalli Zilla Parishad Chairman Putta Madhu.
","బిట్టు శ్రీను టీఆర్ఎస్ నేత, మాజీ శాసనసభ్యుడు, పెద్దపల్లి జడ్పీ చైర్మన్ పుట్ట మధుకు మేనల్లుడు.
"
"Parth Pawar is the son of the NCP chief's nephew and former Maharashtra Deputy Chief Minister Ajit Pawar.
","పవార్ మేనల్లడు మహారాష్ట్ర మాజీ డిప్యూటీ సీఎం అజిత్ పవార్‌తో పాటు మరికొందరు ఎన్సీపీ నాయకులకు సమన్లు అందాయి.
"
"Banerjee is a Lok Sabha MP of the TMC and the nephew of West Bengal Chief Minister and party supremo Mamata Banerjee.
","పశ్చిమ బెంగాల్ ముఖ్యమంత్రి, తృణమూల్ కాంగ్రెసు అధినేత్రి మమతా బెనర్జీ కాంగ్రెసుపై గుర్రుగా ఉన్నారు.
"
"He is the son of Hakim Murtaza Khan and nephew of Hakim Mahomed Khan.
","ఈయన తనకు ముందు పరిపాలించిన మహమ్మద్ కులీ కుతుబ్ షా సోదరుడైన మీర్జా మహమ్మద్ అమీన్ కుమారుడు.
"
