eng_Latn,mal_Mlym
"Ajit Pawar, NCP chief Sharad Pawar’s nephew, took oath as the deputy chief minister.
","എന്‍സിപി നേതാവും ശരദ് പവാറിന്റെ അനന്തരവനുമായ അജിത് പവാര്‍ ഉപമുഖ്യമന്ത്രിയായും സത്യപ്രതിജ്ഞ ചെയ്തു.
"
"The party was founded by Raj Thackeray, nephew of Shiv Sena leader Bal Thackeray.
","ശിവസേനയുടെ സ്ഥാപകനായ ബാല്‍ താക്കറെയുടെ സഹോദരന്റെ മകനാണ് രാജ് താക്കറെ.
"
"Hazari, a cousin of Ram Vilas Paswan had defeated the LJP chief’s nephew Prince Raj from Kalyanpur assembly seat.
","എല്‍ജെുപി തലവന്‍ രാംവിലാസ് പാസ്വാന്റെ മരുമകന്‍ പ്രിന്‍സ് രാജാണ് ലോക്സഭ ഉപതിര‍ഞ്ഞെടുപ്പില്‍ സമസ്തിപൂരില്‍ നിന്ന് വിജയിച്ചത്.
"
"Choksi is accused in the Rs 13,000-crore Punjab National Bank scam along with his nephew Nirav Modi.
","പഞ്ചാബ് നാഷണല്‍ ബാങ്ക് തട്ടിപ്പ് കേസില്‍ ബന്ധുവായ മെഹുള്‍ ചോക്‌സിയുമായി ചേര്‍ന്ന് 13,000 കോടി രൂപയുടെ സാമ്പത്തിക തട്ടിപ്പ് നടത്തിയ ശേഷം മുങ്ങിയെന്നാണ് നീരവ് മോദിക്കെതിരെയുള്ള കേസ്.
"
"Also present were Sanjay Raut of the Shiv Sena and Ajit Pawar (Sharad Pawar's nephew) of the NCP.
","ഇവർക്കൊപ്പം ശിവസേന നേതാവ് സഞ്ജയ് റാവത്തും എൻസിപി നേതാവ് അജിത് പവാറും ഉണ്ടായിരുന്നു.
"
"Mehul Choksi and his nephew Nirav Modi are accused in the multi-crore Punjab National Bank fraud case.
","നീരവ് മോഡിയും അമ്മാവനായ മെഹുല്‍ ചോക്‌സിയും പഞ്ചാബ് നാഷണല്‍ ബാങ്കിനെ കബളിപ്പിച്ച് കോടികള്‍ തട്ടിയെന്നാണ് കേസ്.
"
"Mehul Choksi and his nephew Nirav Modi are accused of having siphoned off Rs 13,500 crore of public money from Punjab National Bank.
","പഞ്ചാബ്​ നാഷനൽ ബാങ്കിൽനിന്ന്​ 13,500 കോടി രൂപ തട്ടി​യാണ്​ മെഹുൽ ചോക്​സിയും നീരവ്​ മോദിയും ഇന്ത്യ വിട്ടത്.
"
"His nephew and close associates were arrested by the police in connection with the murder case.
","ഇയാളൊടൊപ്പം അടുത്ത ബന്ധുക്കളെയും കൊലപാതകത്തിന് കൂട്ടുനിന്നതിന്റെ പേരില്‍ പൊലീസ് കസ്റ്റഡിയിലെടുത്തു.
"
"Bollywood actress Sridevi, who died after suffering a cardiac arrest in Dubai at the age of 54 was last seen dancing at her husband Boney Kapoor's nephew Mohit Marwah's wedding that was held in Ras Al Khaimah.
","ദുബായില്‍ ബോളിവുഡ് താരവും ബന്ധുവുമായ മോഹിത് മര്‍വയുടെ വിവാഹച്ചടങ്ങില്‍ പങ്കെടുക്കാനെത്തിയ ശ്രീദേവി ഹൃദയാഘാതം മൂലമാണ് 54ാം വയസില്‍ വിട പറഞ്ഞിരിക്കുന്നത്.
"
"The violence had broken out over a derogatory social media post against Islam by Navin Kumar, nephew of Pulikeshinagar MLA Akhanda Sreenivasa Murthy.
","പുലികേശിനഗര്‍ എംഎല്‍എ അഖണ്ഡ ശ്രീനിവാസ മൂര്‍ത്തിയുടെ മരുമകനായ നവീന്‍ കുമാര്‍ മുസ്ളീം സമുദായത്തിനെതിരായി സമൂഹമാദ്ധ്യമത്തില്‍ പോസ്‌റ്റിട്ടതാണ് പ്രശ്‌നകാരണം.
"
"He was allegedly joined by special police officers Deepak Khajuria and Surender Verma, friend Parvesh Kumar alias Mannu, his nephew who is a juvenile, and his son Vishal Jangotra.
","സജ്ഞി റാമിന്റെ മകന്‍ വിശാല്‍, പ്രായപൂര്‍ത്തിയാകാത്ത അനന്തരവന്‍, ഇയാളുടെ സുഹൃത്ത് പര്‍വേഷ് കുമാര്‍, സ്പെഷ്യല്‍ പൊലീസ് ഓഫീസര്‍ ദീപക് കജൂരിയ എന്നിവര്‍ കൃത്യങ്ങളില്‍ നേരിട്ട് പങ്കെടുത്തു.
"
"Parth is the son of Maharashtra Deputy Chief Minister and the NCP president's nephew, Ajit Pawar.
","എന്‍ സി പി അധ്യക്ഷന്‍ ശരത് പവാറിന്റെ സഹോദരനാണ് മഹാരാഷ്ട്ര ഉപമുഖ്യമന്ത്രിയായ അജിത്.
"
"Mehul Choksi and nephew Nirav Modi are key accused in the PNB fraud case.
","നീരവിന്റെ അമ്മാവന്‍ മെഹുല്‍ ചോക്‌സിയും പിഎന്‍ബി ഉദ്യോഗസ്ഥരും കേസില്‍ പ്രതികളാണ്.
"
"The security forces gunned down Jaish terrorist Usman Haidar, who was the nephew of the outfit's chief, Maulana Masood Azhar.
","പാക് ഭീകരസംഘടനയായ ജയ്‌ഷേ മുഹമ്മദ് നേതാവ് മസൂദ് അസറിന്റെ സഹോദരപുത്രന്‍ ഉസ്മാന്‍ ഹൈദറിനെയാണ് സേന വകവരുത്തിയത്.
"
"Besides Pawar, who is the nephew of Nationalist Congress Party (NCP) chief Sharad Pawar, other accused in the case include Peasants and Workers Party (PWP) leader Jayant Patil and officials from the bank’s units in 34 districts in the state.
","പെസന്റ്‌സ് ആന്‍ഡ് വര്‍ക്കേഴ്‌സ് പാര്‍ട്ടി (പിഡബ്ല്യുപി) നേതാവ് ജയന്ത് പാട്ടീല്‍, 34 ജില്ലകളിലായുള്ള ബാങ്ക് ഉദ്യോഗസ്ഥര്‍ തുടങ്ങിയവരും കേസില്‍ പ്രതികളാണ്.
"
"The other prominent candidate in Bhawanipur is Chandra Kumar Bose, grand nephew of Netaji Subhas Chandra Bose.
","മണ്ഡലത്തിലെ മറ്റൊരു പ്രമുഖ സ്ഥാനാര്‍ത്ഥി ബി. ജെ. പി ടിക്കറ്റില്‍ മത്സരിക്കുന്ന നേതാജി സുഭാഷ് ചന്ദ്രബോസിന്റെ അനന്തരവന്റെ മകന്‍ ചന്ദ്രകുമാര്‍ ബോസാണ്.
"
"Ajit Pawar's statement false, no question of alliance with BJP: Sharad Pawar hits back at nephew
","ബിജെപിയുമായി ഒരിക്കലും സഖ്യത്തിനില്ല, അജിത് പവാർ തെറ്റിദ്ധാരണ പരത്തുന്നു, തിരിച്ചടിച്ച് ശരദ് പവാർ
"
"Abhishek Banerjee is the nephew of Mamata Banerjee.
","മമതയുടെ അനന്തരവനാണ് അഭിഷേക് ബാനർജി.
"
"The accused in the case, which is being probed by the Crime Branch, include retired revenue official Sanji Ram, his son Vishal and a minor nephew, Rasana resident Parvesh Kumar, Special Police Officers Deepak Khajuria and Surinder Kumar, and Assistant Sub Inspector Anand Dutta and Head Constable Tilak Raj.
","വിരമിച്ച റവന്യൂ ഉദ്യോഗസ്ഥന്‍ സഞ്ജി റാം, മകന്‍ വിശാല്‍, മരുമകന്‍ (ജുവനൈല്‍), സ്‌പെഷ്യല്‍ പോലീസ് ഓഫീസര്‍മാരായ ദീപക് ഖജൂരിയ, സുരീന്ദര്‍ വര്‍മ, ഹെഡ് കോണ്‍സ്റ്റബിള്‍ തിലക് രാജ്, സബ് ഇന്‍സ്‌പെക്ടര്‍ ആനന്ദ് ദുട്ട, കോണ്‍സ്റ്റബിള്‍ പര്‍വേശ് കുമാര്‍ എന്നിങ്ങനെ എട്ട് പ്രതികള്‍ ചേര്‍ന്നാണ് ക്രൂരകൃത്യം നടത്തിയത്.
"
"TMC MP and Banerjee’s nephew Abhishek Banerjee is the national president of the All India Trinamool Youth Congress.
","ബംഗാളിലെ ഡയമണ്ട് ഹാര്‍ബര്‍ മണ്ഡലത്തിലെ എംപിയും തൃണമൂല്‍ യൂത്ത് കോണ്‍ഗ്രസ് ദേശീയ പ്രസിഡന്റുമാണ് അഭിഷേക് ബാനര്‍ജി.
"
"My mom and my dad, my brother was there, my neices and nephews, my step kids were there.
","എന്റെ അച്ചന്നും അമ്മയും ഞാനും അനിയത്തിയും പിന്നെ അച്ചന്റെ മണ്ട് അനുജന്മാരും അവരുടെ ഭാര്യമാരും, അച്ചന്റെ അനുജത്തിയും ചേർന്നതായിരുന്നു ഞങ്ങളുടെ കുടുംബം.
"
"After receiving the preliminary medical report, which stated that the cause of death was snakebite, the body was handed over to the nephew for last rites to be performed.
","പാമ്പുകടിയേറ്റാണ് മരണമെന്ന പ്രാഥമിക മെഡിക്കൽ റിപ്പോർട്ട് ലഭിച്ചശേഷം മൃതദേഹം അന്ത്യകർമങ്ങൾക്കായി അനന്തരവന് വിട്ടുകൊടുത്തു.
"
"According to reports , Ankit is the nephew of late former Congress MP Akhilesh Das.
","മുന്‍ കോണ്‍ഗ്രസ് എംപി അഖിലേഷ് യാദവിന്റെ അനന്തിരവനായ അങ്കിത് ദാസ് ബിജെപി പ്രവര്‍ത്തകനാണെന്നാണ് വിവരം.
"
"""My nephew died.
","‘എന്‍െറ മുത്തശ്ശന്‍ മരിച്ചുപോയി.
"
"Among them were Congress leader Rahul Gandhi, IT minister Ashwini Vaishnaw, Union Minister of State Prahlad Singh Patel, political strategist Prashant Kishor and Trinamool Congress leader and Mamata Banerjee’s nephew Abhishek Banerjee.
","കോൺഗ്രസ് നേതാവ് രാഹുൽ ഗാന്ധി, കേന്ദ്ര ഐടി മന്ത്രി അശ്വിനി വൈഷ്ണവ്, രാഷ്ട്രീയ തന്ത്രജ്ഞൻ പ്രശാന്ത് കിഷോർ, തൃൺമൂൽ കോൺഗ്രസ് നേതാവ് മമത ബാനർജിയുടെ ബന്ധു അഭിഷേക് ബാനർജി, കേന്ദ്രമന്ത്രി പ്രഹ്ലാദ് പട്ടേൽ, മുൻ ചീഫ് ജസ്റ്റിസ് രഞ്ജൻ ഗൊഗോയിക്ക് എതിരെ ലൈംഗിക ആരോപണം ഉന്നയിച്ച പെൺകുട്ടി എന്നിവരുടെ പേരും പുറത്തുവന്ന പുതിയ പട്ടികയിലുണ്ട്.
"
